width,offset,ext_offset,repeat,status,output
2,40,65,1,normal,000706050c030201
2,40,66,1,normal,000706050c030201
2,40,67,1,normal,000706050c030201
2,40,68,1,normal,000706050c030201
2,40,69,1,normal,000706050c030201
2,40,70,1,normal,000706050c030201
2,40,71,1,normal,000706050c030201
2,40,72,1,normal,000706050c030201
2,40,73,1,normal,000706050c030201
2,40,74,1,normal,000706050c030201
2,40,75,1,normal,000706050c030201
2,40,76,1,normal,000706050c030201
2,40,77,1,normal,000706050c030201
2,40,78,1,normal,000706050c030201
2,40,79,1,normal,000706050c030201
2,40,80,1,normal,000706050c030201
2,40,81,1,normal,000706050c030201
2,40,82,1,normal,000706050c030201
2,40,83,1,normal,000706050c030201
2,40,84,1,normal,000706050c030201
2,40,85,1,normal,000706050c030201
2,40,86,1,normal,000706050c030201
2,40,87,1,normal,000706050c030201
2,40,88,1,normal,000706050c030201
2,40,89,1,normal,000706050c030201
2,40,90,1,normal,000706050c030201
2,40,91,1,normal,000706050c030201
2,40,92,1,normal,000706050c030201
2,40,93,1,normal,000706050c030201
2,40,94,1,normal,000706050c030201
2,40,95,1,normal,000706050c030201
2,40,96,1,normal,000706050c030201
2,40,97,1,normal,000706050c030201
2,40,98,1,normal,000706050c030201
2,40,99,1,normal,000706050c030201
2,40,100,1,normal,000706050c030201
2,40,101,1,normal,000706050c030201
2,40,102,1,normal,000706050c030201
2,40,103,1,normal,000706050c030201
2,40,104,1,normal,000706050c030201
2,40,105,1,normal,000706050c030201
2,40,106,1,normal,000706050c030201
2,40,107,1,normal,000706050c030201
2,40,108,1,normal,000706050c030201
2,40,109,1,normal,000706050c030201
2,40,110,1,normal,000706050c030201
2,40,111,1,normal,000706050c030201
2,40,112,1,normal,000706050c030201
2,40,113,1,normal,000706050c030201
2,40,114,1,normal,000706050c030201
2,40,115,1,normal,000706050c030201
2,40,116,1,normal,000706050c030201
2,40,117,1,normal,000706050c030201
2,40,118,1,normal,000706050c030201
2,40,119,1,normal,000706050c030201
2,40,120,1,normal,000706050c030201
2,40,121,1,normal,000706050c030201
2,40,122,1,normal,000706050c030201
2,40,123,1,normal,000706050c030201
2,40,124,1,normal,000706050c030201
2,40,125,1,normal,000706050c030201
2,40,126,1,normal,000706050c030201
2,40,127,1,normal,000706050c030201
2,40,128,1,normal,000706050c030201
2,40,129,1,normal,000706050c030201
2,40,130,1,normal,000706050c030201
2,40,131,1,normal,000706050c030201
2,40,132,1,normal,000706050c030201
2,40,133,1,normal,000706050c030201
2,40,134,1,normal,000706050c030201
2,40,135,1,normal,000706050c030201
2,40,136,1,normal,000706050c030201
2,40,137,1,normal,000706050c030201
2,40,138,1,normal,000706050c030201
2,40,139,1,normal,000706050c030201
2,40,140,1,normal,000706050c030201
2,40,141,1,normal,000706050c030201
2,40,142,1,normal,000706050c030201
2,40,143,1,normal,000706050c030201
2,40,144,1,normal,000706050c030201
2,40,145,1,normal,000706050c030201
2,40,146,1,normal,000706050c030201
2,40,147,1,normal,000706050c030201
2,40,148,1,normal,000706050c030201
2,40,149,1,normal,000706050c030201
2,40,150,1,normal,000706050c030201
2,40,151,1,normal,000706050c030201
2,40,152,1,normal,000706050c030201
2,40,153,1,normal,000706050c030201
2,40,154,1,normal,000706050c030201
2,40,155,1,normal,000706050c030201
2,40,156,1,normal,000706050c030201
2,40,157,1,normal,000706050c030201
2,40,158,1,normal,000706050c030201
2,40,159,1,normal,000706050c030201
2,45,0,1,normal,000706050c030201
2,45,1,1,normal,000706050c030201
2,45,2,1,normal,000706050c030201
2,45,3,1,normal,000706050c030201
2,45,4,1,normal,000706050c030201
2,45,5,1,normal,000706050c030201
2,45,6,1,normal,000706050c030201
2,45,7,1,normal,000706050c030201
2,45,8,1,normal,000706050c030201
2,45,9,1,normal,000706050c030201
2,45,10,1,normal,000706050c030201
2,45,11,1,normal,000706050c030201
2,45,12,1,normal,000706050c030201
2,45,13,1,normal,000706050c030201
2,45,14,1,normal,000706050c030201
2,45,15,1,normal,000706050c030201
2,45,16,1,normal,000706050c030201
2,45,17,1,normal,000706050c030201
2,45,18,1,normal,000706050c030201
2,45,19,1,normal,000706050c030201
2,45,20,1,normal,000706050c030201
2,45,21,1,normal,000706050c030201
2,45,22,1,normal,000706050c030201
2,45,23,1,normal,000706050c030201
2,45,24,1,normal,000706050c030201
2,45,25,1,normal,000706050c030201
2,45,26,1,normal,000706050c030201
2,45,27,1,normal,000706050c030201
2,45,28,1,normal,000706050c030201
2,45,29,1,normal,000706050c030201
2,45,30,1,normal,000706050c030201
2,45,31,1,normal,000706050c030201
2,45,32,1,normal,000706050c030201
2,45,33,1,normal,000706050c030201
2,45,34,1,normal,000706050c030201
2,45,35,1,normal,000706050c030201
2,45,36,1,normal,000706050c030201
2,45,37,1,normal,000706050c030201
2,45,38,1,normal,000706050c030201
2,45,39,1,normal,000706050c030201
2,45,40,1,normal,000706050c030201
2,45,41,1,normal,000706050c030201
2,45,42,1,normal,000706050c030201
2,45,43,1,normal,000706050c030201
2,45,44,1,normal,000706050c030201
2,45,45,1,normal,000706050c030201
2,45,46,1,normal,000706050c030201
2,45,47,1,normal,000706050c030201
2,45,48,1,normal,000706050c030201
2,45,49,1,normal,000706050c030201
2,45,50,1,normal,000706050c030201
2,45,51,1,normal,000706050c030201
2,45,52,1,normal,000706050c030201
2,45,53,1,normal,000706050c030201
2,45,54,1,normal,000706050c030201
2,45,55,1,normal,000706050c030201
2,45,56,1,normal,000706050c030201
2,45,57,1,normal,000706050c030201
2,45,58,1,normal,000706050c030201
2,45,59,1,normal,000706050c030201
2,45,60,1,normal,000706050c030201
2,45,61,1,normal,000706050c030201
2,45,62,1,normal,000706050c030201
2,45,63,1,normal,000706050c030201
2,45,64,1,normal,000706050c030201
2,45,65,1,normal,000706050c030201
2,45,66,1,normal,000706050c030201
2,45,67,1,normal,000706050c030201
2,45,68,1,normal,000706050c030201
2,45,69,1,normal,000706050c030201
2,45,70,1,normal,000706050c030201
2,45,71,1,normal,000706050c030201
2,45,72,1,normal,000706050c030201
2,45,73,1,normal,000706050c030201
2,45,74,1,normal,000706050c030201
2,45,75,1,normal,000706050c030201
2,45,76,1,normal,000706050c030201
2,45,77,1,normal,000706050c030201
2,45,78,1,normal,000706050c030201
2,45,79,1,normal,000706050c030201
2,45,80,1,normal,000706050c030201
2,45,81,1,normal,000706050c030201
2,45,82,1,normal,000706050c030201
2,45,83,1,normal,000706050c030201
2,45,84,1,normal,000706050c030201
2,45,85,1,normal,000706050c030201
2,45,86,1,normal,000706050c030201
2,45,87,1,normal,000706050c030201
2,45,88,1,normal,000706050c030201
2,45,89,1,normal,000706050c030201
2,45,90,1,normal,000706050c030201
2,45,91,1,normal,000706050c030201
2,45,92,1,normal,000706050c030201
2,45,93,1,normal,000706050c030201
2,45,94,1,normal,000706050c030201
2,45,95,1,normal,000706050c030201
2,45,96,1,normal,000706050c030201
2,45,97,1,normal,000706050c030201
2,45,98,1,normal,000706050c030201
2,45,99,1,normal,000706050c030201
2,45,100,1,normal,000706050c030201
2,45,101,1,normal,000706050c030201
2,45,102,1,normal,000706050c030201
2,45,103,1,normal,000706050c030201
2,45,104,1,normal,000706050c030201
2,45,105,1,normal,000706050c030201
2,45,106,1,normal,000706050c030201
2,45,107,1,normal,000706050c030201
2,45,108,1,normal,000706050c030201
2,45,109,1,normal,000706050c030201
2,45,110,1,normal,000706050c030201
2,45,111,1,normal,000706050c030201
2,45,112,1,normal,000706050c030201
2,45,113,1,normal,000706050c030201
2,45,114,1,normal,000706050c030201
2,45,115,1,normal,000706050c030201
2,45,116,1,normal,000706050c030201
2,45,117,1,normal,000706050c030201
2,45,118,1,normal,000706050c030201
2,45,119,1,normal,000706050c030201
2,45,120,1,normal,000706050c030201
2,45,121,1,normal,000706050c030201
2,45,122,1,normal,000706050c030201
2,45,123,1,normal,000706050c030201
2,45,124,1,normal,000706050c030201
2,45,125,1,normal,000706050c030201
2,45,126,1,normal,000706050c030201
2,45,127,1,normal,000706050c030201
2,45,128,1,normal,000706050c030201
2,45,129,1,normal,000706050c030201
2,45,130,1,normal,000706050c030201
2,45,131,1,normal,000706050c030201
2,45,132,1,normal,000706050c030201
2,45,133,1,normal,000706050c030201
2,45,134,1,normal,000706050c030201
2,45,135,1,normal,000706050c030201
2,45,136,1,normal,000706050c030201
2,45,137,1,normal,000706050c030201
2,45,138,1,normal,000706050c030201
2,45,139,1,normal,000706050c030201
2,45,140,1,normal,000706050c030201
2,45,141,1,normal,000706050c030201
2,45,142,1,normal,000706050c030201
2,45,143,1,normal,000706050c030201
2,45,144,1,normal,000706050c030201
2,45,145,1,normal,000706050c030201
2,45,146,1,normal,000706050c030201
2,45,147,1,normal,000706050c030201
2,45,148,1,normal,000706050c030201
2,45,149,1,normal,000706050c030201
2,45,150,1,normal,000706050c030201
2,45,151,1,normal,000706050c030201
2,45,152,1,normal,000706050c030201
2,45,153,1,normal,000706050c030201
2,45,154,1,normal,000706050c030201
2,45,155,1,normal,000706050c030201
2,45,156,1,normal,000706050c030201
2,45,157,1,normal,000706050c030201
2,45,158,1,normal,000706050c030201
2,45,159,1,normal,000706050c030201
4,-45,0,1,no_response,
4,-45,1,1,normal,000706050c030201
4,-45,2,1,no_response,
4,-45,3,1,normal,000706050c030201
4,-45,4,1,normal,000706050c030201
4,-45,5,1,no_response,
4,-45,6,1,no_response,
4,-45,7,1,normal,000706050c030201
4,-45,8,1,no_response,
4,-45,9,1,normal,000706050c030201
4,-45,10,1,normal,000706050c030201
4,-45,11,1,normal,000706050c030201
4,-45,12,1,normal,000706050c030201
4,-45,13,1,normal,000706050c030201
4,-45,14,1,no_response,
4,-45,15,1,normal,000706050c030201
4,-45,16,1,no_response,
4,-45,17,1,normal,000706050c030201
4,-45,18,1,normal,000706050c030201
4,-45,19,1,normal,000706050c030201
4,-45,20,1,no_response,
4,-45,21,1,normal,000706050c030201
4,-45,22,1,no_response,
4,-45,23,1,normal,000706050c030201
4,-45,24,1,normal,000706050c030201
4,-45,25,1,normal,000706050c030201
4,-45,26,1,no_response,
4,-45,27,1,normal,000706050c030201
4,-45,28,1,normal,000706050c030201
4,-45,29,1,no_response,
4,-45,30,1,normal,000706050c030201
4,-45,31,1,normal,000706050c030201
4,-45,32,1,normal,000706050c030201
4,-45,33,1,normal,000706050c030201
4,-45,34,1,no_response,
4,-45,35,1,normal,000706050c030201
4,-45,36,1,no_response,
4,-45,37,1,no_response,
4,-45,38,1,normal,000706050c030201
4,-45,39,1,normal,000706050c030201
4,-45,40,1,no_response,
4,-45,41,1,normal,000706050c030201
4,-45,42,1,normal,000706050c030201
4,-45,43,1,no_response,
4,-45,44,1,normal,000706050c030201
4,-45,45,1,normal,000706050c030201
4,-45,46,1,normal,000706050c030201
4,-45,47,1,normal,000706050c030201
4,-45,48,1,normal,000706050c030201
4,-45,49,1,no_response,
4,-45,50,1,normal,000706050c030201
4,-45,51,1,no_response,
4,-45,52,1,normal,000706050c030201
4,-45,53,1,normal,000706050c030201
4,-45,54,1,normal,000706050c030201
4,-45,55,1,no_response,
4,-45,56,1,normal,000706050c030201
4,-45,57,1,normal,000706050c030201
4,-45,58,1,normal,000706050c030201
4,-45,59,1,no_response,
4,-45,60,1,normal,000706050c030201
4,-45,61,1,no_response,
4,-45,62,1,normal,000706050c030201
4,-45,63,1,normal,000706050c030201
4,-45,64,1,normal,000706050c030201
4,-45,65,1,no_response,
4,-45,66,1,normal,000706050c030201
4,-45,67,1,normal,000706050c030201
4,-45,68,1,no_response,
4,-45,69,1,normal,000706050c030201
4,-45,70,1,normal,000706050c030201
4,-45,71,1,no_response,
4,-45,72,1,normal,000706050c030201
4,-45,73,1,no_response,
4,-45,74,1,normal,000706050c030201
4,-45,75,1,normal,000706050c030201
4,-45,76,1,normal,000706050c030201
4,-45,77,1,normal,000706050c030201
4,-45,78,1,normal,000706050c030201
4,-45,79,1,normal,000706050c030201
4,-45,80,1,normal,000706050c030201
4,-45,81,1,normal,000706050c030201
4,-45,82,1,no_response,
4,-45,83,1,normal,000706050c030201
4,-45,84,1,normal,000706050c030201
4,-45,85,1,normal,000706050c030201
4,-45,86,1,no_response,
4,-45,87,1,no_response,
4,-45,88,1,normal,000706050c030201
4,-45,89,1,no_response,
4,-45,90,1,normal,000706050c030201
4,-45,91,1,normal,000706050c030201
4,-45,92,1,normal,000706050c030201
4,-45,93,1,no_response,
4,-45,94,1,normal,000706050c030201
4,-45,95,1,no_response,
4,-45,96,1,normal,000706050c030201
4,-45,97,1,normal,000706050c030201
4,-45,98,1,no_response,
4,-45,99,1,normal,000706050c030201
4,-45,100,1,normal,000706050c030201
4,-45,101,1,normal,000706050c030201
4,-45,102,1,no_response,
4,-45,103,1,normal,000706050c030201
4,-45,104,1,normal,000706050c030201
4,-45,105,1,normal,000706050c030201
4,-45,106,1,normal,000706050c030201
4,-45,107,1,no_response,
4,-45,108,1,normal,000706050c030201
4,-45,109,1,normal,000706050c030201
4,-45,110,1,no_response,
4,-45,111,1,normal,000706050c030201
4,-45,112,1,normal,000706050c030201
4,-45,113,1,normal,000706050c030201
4,-45,114,1,normal,000706050c030201
4,-45,115,1,normal,000706050c030201
4,-45,116,1,no_response,
4,-45,117,1,normal,000706050c030201
4,-45,118,1,no_response,
4,-45,119,1,normal,000706050c030201
4,-45,120,1,no_response,
4,-45,121,1,normal,000706050c030201
4,-45,122,1,normal,000706050c030201
4,-45,123,1,no_response,
4,-45,124,1,normal,000706050c030201
4,-45,125,1,no_response,
4,-45,126,1,normal,000706050c030201
4,-45,127,1,normal,000706050c030201
4,-45,128,1,normal,000706050c030201
4,-45,129,1,no_response,
4,-45,130,1,normal,000706050c030201
4,-45,131,1,no_response,
4,-45,132,1,no_response,
4,-45,133,1,normal,000706050c030201
4,-45,134,1,no_response,
4,-45,135,1,normal,000706050c030201
4,-45,136,1,normal,000706050c030201
4,-45,137,1,normal,000706050c030201
4,-45,138,1,normal,000706050c030201
4,-45,139,1,normal,000706050c030201
4,-45,140,1,normal,000706050c030201
4,-45,141,1,normal,000706050c030201
4,-45,142,1,no_response,
4,-45,143,1,normal,000706050c030201
4,-45,144,1,normal,000706050c030201
4,-45,145,1,normal,000706050c030201
4,-45,146,1,no_response,
4,-45,147,1,normal,000706050c030201
4,-45,148,1,no_response,
4,-45,149,1,normal,000706050c030201
4,-45,150,1,normal,000706050c030201
4,-45,151,1,normal,000706050c030201
4,-45,152,1,normal,000706050c030201
4,-45,153,1,normal,000706050c030201
4,-45,154,1,no_response,
4,-45,155,1,normal,000706050c030201
4,-45,156,1,normal,000706050c030201
4,-45,157,1,no_response,
4,-45,158,1,normal,000706050c030201
4,-45,159,1,no_response,
4,-40,0,1,fault,0000202000002028
4,-40,1,1,normal,000706050c030201
4,-40,2,1,fault,5000002010000000
4,-40,3,1,normal,000706050c030201
4,-40,4,1,normal,000706050c030201
4,-40,5,1,normal,000706050c030201
4,-40,6,1,no_response,
4,-40,7,1,normal,000706050c030201
4,-40,8,1,fault,0007060504030201
4,-40,9,1,normal,000706050c030201
4,-40,10,1,normal,000706050c030201
4,-40,11,1,normal,000706050c030201
4,-40,12,1,normal,000706050c030201
4,-40,13,1,normal,000706050c030201
4,-40,14,1,fault,000000200c030201
4,-40,15,1,normal,000706050c030201
4,-40,16,1,no_response,
4,-40,17,1,normal,000706050c030201
4,-40,18,1,normal,000706050c030201
4,-40,19,1,normal,000706050c030201
4,-40,20,1,fault,5000002000030201
4,-40,21,1,normal,000706050c030201
4,-40,22,1,fault,d115060dd1120008
4,-40,23,1,normal,000706050c030201
4,-40,24,1,normal,000706050c030201
4,-40,25,1,normal,000706050c030201
4,-40,26,1,fault,0007060518000000
4,-40,27,1,normal,000706050c030201
4,-40,28,1,normal,000706050c030201
4,-40,29,1,fault,d115060ddd110209
4,-40,30,1,normal,000706050c030201
4,-40,31,1,normal,000706050c030201
4,-40,32,1,normal,000706050c030201
4,-40,33,1,normal,000706050c030201
4,-40,34,1,no_response,
4,-40,35,1,normal,000706050c030201
4,-40,36,1,fault,001806250c1c0221
4,-40,37,1,no_response,
4,-40,38,1,normal,000706050c030201
4,-40,39,1,normal,000706050c030201
4,-40,40,1,fault,d115060ddd110209
4,-40,41,1,normal,000706050c030201
4,-40,42,1,normal,000706050c030201
4,-40,43,1,no_response,
4,-40,44,1,normal,000706050c030201
4,-40,45,1,normal,000706050c030201
4,-40,46,1,normal,000706050c030201
4,-40,47,1,normal,000706050c030201
4,-40,48,1,normal,000706050c030201
4,-40,49,1,fault,00070605140d0201
4,-40,50,1,normal,000706050c030201
4,-40,51,1,fault,0007060500030201
4,-40,52,1,normal,000706050c030201
4,-40,53,1,normal,000706050c030201
4,-40,54,1,normal,000706050c030201
4,-40,55,1,fault,0007060518070605
4,-40,56,1,normal,000706050c030201
4,-40,57,1,normal,000706050c030201
4,-40,58,1,normal,000706050c030201
4,-40,59,1,fault,0c04040404040404
4,-40,60,1,normal,000706050c030201
4,-40,61,1,normal,000706050c030201
4,-40,62,1,normal,000706050c030201
4,-40,63,1,normal,000706050c030201
4,-40,64,1,normal,000706050c030201
4,-40,65,1,fault,0007060508000000
4,-40,66,1,normal,000706050c030201
4,-40,67,1,normal,000706050c030201
4,-40,68,1,fault,0007060504030201
4,-40,69,1,normal,000706050c030201
4,-40,70,1,normal,000706050c030201
4,-40,71,1,no_response,
4,-40,72,1,normal,000706050c030201
4,-40,73,1,no_response,
4,-40,74,1,normal,000706050c030201
4,-40,75,1,normal,000706050c030201
4,-40,76,1,normal,000706050c030201
4,-40,77,1,normal,000706050c030201
4,-40,78,1,normal,000706050c030201
4,-40,79,1,normal,000706050c030201
4,-40,80,1,normal,000706050c030201
4,-40,81,1,normal,000706050c030201
4,-40,82,1,normal,000706050c030201
4,-40,83,1,capture_timeout,
4,-40,84,1,normal,000706050c030201
4,-40,85,1,normal,000706050c030201
4,-40,86,1,normal,000706050c030201
4,-40,87,1,capture_timeout,
4,-40,88,1,normal,000706050c030201
4,-40,89,1,normal,000706050c030201
4,-40,90,1,capture_timeout,
4,-40,91,1,normal,000706050c030201
4,-40,92,1,normal,000706050c030201
4,-40,93,1,no_response,
4,-40,94,1,normal,000706050c030201
4,-40,95,1,no_response,
4,-40,96,1,normal,000706050c030201
4,-40,97,1,normal,000706050c030201
4,-40,98,1,normal,000706050c030201
4,-40,99,1,capture_timeout,
4,-40,100,1,normal,000706050c030201
4,-40,101,1,normal,000706050c030201
4,-40,102,1,no_response,
4,-40,103,1,normal,000706050c030201
4,-40,104,1,normal,000706050c030201
4,-40,105,1,normal,000706050c030201
4,-40,106,1,normal,000706050c030201
4,-40,107,1,normal,000706050c030201
4,-40,108,1,normal,000706050c030201
4,-40,109,1,normal,000706050c030201
4,-40,110,1,no_response,
4,-40,111,1,normal,000706050c030201
4,-40,112,1,normal,000706050c030201
4,-40,113,1,normal,000706050c030201
4,-40,114,1,normal,000706050c030201
4,-40,115,1,normal,000706050c030201
4,-40,116,1,no_response,
4,-40,117,1,normal,000706050c030201
4,-40,118,1,no_response,
4,-40,119,1,normal,000706050c030201
4,-40,120,1,no_response,
4,-40,121,1,normal,000706050c030201
4,-40,122,1,normal,000706050c030201
4,-40,123,1,error,Device failed to ack
4,-40,124,1,normal,000706050c030201
4,-40,125,1,no_response,
4,-40,126,1,normal,000706050c030201
4,-40,127,1,normal,000706050c030201
4,-40,128,1,normal,000706050c030201
4,-40,129,1,no_response,
4,-40,130,1,normal,000706050c030201
4,-40,131,1,normal,000706050c030201
4,-40,132,1,no_response,
4,-40,133,1,normal,000706050c030201
